id,name,signup_date,last_login,age,income,country,email,phone,purchase_amount,preferred_contact,subscription,latitude,longitude,comments,product_codes,feedback_score,canceled,extra_json
371,zoë GARCÍA,15/02/2022,2024-12-08,30,"$26,350",Spain,zoë94@mail.org,0468 623 760,$130.11,Email,Subscribed,-35.044078,-103.448025,,P678,5,N,"{""ref"": 2404, ""promo"": null}"
682,Alice Brown,2024/08/23,03-27-24,37 yrs,"$57,769",Uk,alice37 at example.com,3765439994,$116.99,Email,N,15.903400,-36.833611,Great service!,"P755,P360,P940,P198",2,,"{""ref"": 1766, ""promo"": ""C""}"
962,O'Neil Lopez,06-17-21,Jun 19 2025,,"$65,011",Spain,oneil9@gmail.com,0468 617 730,$168.71,Phone,unsubscribed,-33.902475,9.114575,REF: 000123,"P556,P529,P169,P576,",1,Y,"{""ref"": 1649, ""promo"": ""B""}"
778,Bob Smith,2022-05-14,03/10/2024,,"($113,119)",Brazil,bob98@mail.org,+1-071-492-3603,$226.51,E-mail,1,-13.230045,41.551481,REF: 000123,"P921,P952",2,no,"{""ref"": 9099, ""promo"": null}"
316,李 García,2023-07-16,20/03/2025,71,"$74,137",USA,李34@mail.org,3854540064,$-20.86,email,N,33.999354,134.396250,no comment,P243,4,yes,"{""ref"": 9802, ""promo"": null}"
292,O'Neil Khan,26/05/2022,2024/12/19,unknown,"$-3,848",Brazil,oneil41 at company.co.uk,970-798-6617,$194.75,,Subscribed,-66.472132,139.177517,<script>alert('x')</script>,P473,2,N,"{""ref"": 4668, ""promo"": ""C""}"
66,Bob Chen,12-Jun-2024,"23 Oct, 2025",unknown,"$80,321",Brazil,bob93@gmail.com,(470) 120-4556,$170.37,email,,-39.233777,-116.121764,   spaced out   ,"P548,P736,P374",2,Y,"{""ref"": 7566, ""promo"": null}"
845,Sara O'Reilly,Jul 25 2024,2024/08/29,,$55k,Brasil,sara99@gmail.com,+1-092-568-3596,$144.14,,FALSE,-13.721378,-56.832264,   spaced out   ,"P100,P237,P329",3,yes,"{""ref"": 2875, ""promo"": ""B""}"
679,李 Nguyen,Apr 10 2024 00:28:45,"30 Jun, 2025",67,"$41,105",united states,李31@example.com,0310166366,$203.90,—,1,9999,9999,Great service!,"P564,P730,P974",3,Y,"{""ref"": 2705, ""promo"": ""A""}"
445,Zoë O'Reilly,04-15-22,2024-03-03,55,"$128,991",Uk,zoë26@company.co.uk,684-856-3711,$151.39,Email,N,-41.146312,-1.189648,   spaced out   ,"P683,P870",2,,"{""ref"": 2198, ""promo"": ""B""}"
901,Bob Lopez,2022-08-10,2024-02-19,73,"€100,958",Untied States,bob52@mail.org,+1-097-018-3256,$150.50,Email,Subscribed,-7.760147,-8.960989,Loved it 😊,"P141,P106,P611,P163",2,N,"{""ref"": 2912, ""promo"": ""B""}"
913,李 D'Amico,September 11 2022,2024-09-22,63,"$20,858",España,李24 at example.com,,$-120.61,email,Yes,-39.835023,165.193874,,P496,5,N,"{""ref"": 3377, ""promo"": null}"
598,Zoë O'Reilly,2022-03-14,"29 Apr, 2024",35,"$69,658",france,zoë72@mail.org,+44 6681 182292,$103.64,email,1,14.974345,33.422465,,"P290,P153",5,yes,"{""ref"": 1872, ""promo"": null}"
294,Anne-Marie Chen,2025/09/20,May 24 2024,,"€45,587",france,annemarie81@company.co.uk,996-872-2589,$-87.28,—,,-86.545390,-86.467245,N/A,"P798,P740",1,,"{""ref"": 6904, ""promo"": null}"
569,Charlie Johnson,04/09/2023,04/10/2024,,"$76,708",Australia,charlie61@gmail.com,1027366325,$61.27,email,Y,47.972709,30.136892,Loved it 😊,"P617,P562,P374",five,Y,"{""ref"": 2573, ""promo"": ""A""}"
339,Alice Chen,2023/12/08,2024/05/10,36,"$69,184",United Kingdom,alice27@hotmail.com,801-944-2589,$193.09,email,Y,-9.046828,99.615801,   spaced out   ,"P158,P486,P287,P940",3,,"{""ref"": 1807, ""promo"": null}"
512,Charlie García,08-31-23 00:28:45,2024-04-23,32,"$48,029",Australia,charlie85@gmail.com,+1-697-920-6754,$50.98,,unsubscribed,133.709052,-37.791804,   spaced out   ,"P857,P896",3,N,"{""ref"": 9411, ""promo"": null}"
183,Diana Khan,05-07-24,2023-12-05,,"$69,560",Australia,diana76@mail.org,7281235679,$133.32,email,,19.392623,4.567864,no comment,"P572,P997",five,N,"{""ref"": 5370, ""promo"": ""A""}"
757,Anne-Marie Smith,Feb 14 2022,NA,,"$94,658",United Kingdom,annemarie59@mail.org,(833) 465-8672,$95.83,Email,TRUE,-15.220260,-171.358184,N/A,"P157,P427,P755",3,N,"{""ref"": 1398, ""promo"": null}"
375,Zoë Johnson,"20 Feb, 2025",2025/09/22,,"$81,185",United Kingdom,zoë4@gmail.com,,$77.17,—,Yes,43.182742,150.507559,N/A,"P869,P432,P329,P934",3,yes,"{""ref"": 7255, ""promo"": ""A""}"
313,Mikhail D'Amico,2022/06/19,2024/10/23,64,"$78,371",united states,mikhail93@mail.org,+44 5360 511716,$173.03,,N,-58.062821,16.209691,Loved it 😊,"P826,P763,P228,P202",1,no,"{""ref"": 8954, ""promo"": ""A""}"
711,diana KHAN,May 19 2023,Oct 17 2025,,"$50,549",Brazil,diana29@company.co.uk,+1 492 413 7173 ext.123,$138.52,—,Subscribed,-71.381859,-35.270202,N/A,"P799,P613,P309",5,Y,"{""ref"": 7936, ""promo"": null}"
594,,Feb 24 2021,05-01-25,unknown,"$90,771",Brasil,unknown@,(412) 387-2493,$254.80,E-mail,0,-57.715918,73.850092,REF: 000123,"P682,P804,P854",1,no,"{""ref"": 7985, ""promo"": ""B""}"
952,Diana Lopez,Jan 14 2025,25/06/2025,unknown,"$84,861",United Kingdom,diana49@example.com,068-148-4991,$171.68,Phone,No,-60.596199,-142.447289,Great service!,"P343,P762,P323",5,,"{""ref"": 2903, ""promo"": ""A""}"
357,Élodie Lopez,"18 Mar, 2021",2025-04-20,21,"$38,841",España,,+44 5000 305661,$68.52,Email,0,64.292266,146.211572,no comment,"P885,P678,P296",3,no,"{""ref"": 8353, ""promo"": ""A""}"
813,Sara García,01/10/2023 00:28:45,Mar 10 2024,unknown,"$26,298",Germany,sara54@hotmail.com,(482) 627-7331,$62.83,,TRUE,-68.334556,-155.662290,Loved it 😊,"P107,P362,P916",3,yes,"{""ref"": 8661, ""promo"": null}"
995,李 Lopez,Nov 18 2025,2023/12/12,,"$45,733",España,李43@mail.org,0412 776 151,$188.20,email,1,83.780754,149.693165,N/A,P162,3,,"{""ref"": 8270, ""promo"": null}"
439,Bob Chen,Apr 11 2023,27/01/2024,unknown,"$65,332",france,bob1@example.com,+44 9135 113505,$120.10,email,,53.012798,74.551132,<script>alert('x')</script>,P910,3,no,"{""ref"": 1670, ""promo"": null}"
147,Mikhail Lopez,Jul 16 2022 00:28:45,06/05/2025,,"$50,713",united states,mikhail27@hotmail.com,7299493874,$7.40,phone,Subscribed,25.919918,-32.855698,,"P573,P689,P140,P854",3,,"{""ref"": 5873, ""promo"": null}"
397,Sara ChenJr.,21-Jul-2023,2024-09-05,32,63669 USD,Uk,sara75@mail.org,+1-982-718-2653,$248.98,Email,Subscribed,-69.392225,-41.818002,REF: 000123,"P275,P514,P701",5,,"{""ref"": 4840, ""promo"": ""A""}"
818,Anne-Marie Brown,2023/01/12,2024-03-19,60,"€39,674",France,annemarie53@gmail.com,+1-941-679-5202,$185.86,Phone,1,6.911096,177.168830,REF: 000123,P929,4,,"{""ref"": 3649, ""promo"": ""C""}"
833,Mikhail D'Amico,2023/08/08,Nov 02 2025,,89292 USD,AUS,mikhail39@hotmail.com,9004491007,$25.91,E-mail,unsubscribed,-63.716217,157.703090,Great service!,"P682,P715,P312,",3,Y,"{""ref"": 5340, ""promo"": ""A""}"
830,Charlie García,12/08/2022,never,unknown,38587 USD,AUS,charlie89@mail.org,(153) 583-3878,$127.81,Email,0,-22.074628,-31.134049,Great service!,"P448,P674,P593",2,yes,"{""ref"": 8815, ""promo"": ""B""}"
195,Zoë Brown,18-May-2021,14-Sep-2024,,"$50,166",España,zoë67@example.com,204-413-8459,$122.30,Email,No,-88.850543,-76.666272,   spaced out   ,"P967,P283,P554",3,no,"{""ref"": 4569, ""promo"": null}"
412,Anne-Marie Chen,2023/10/28,Dec 23 2023,unknown,$59k,USA,annemarie78@example.com,973-239-6440,$142.41,email,TRUE,33.889362,-129.400932,,"P732,P980,P707,P768",2,,"{""ref"": 3612, ""promo"": ""B""}"
686,李 Lopez,2025-05-19,never,79,"€57,233",Germany,李21@gmail.com,+44 7169 916587,$48.27,Email,1,-29.258230,133.447844,   spaced out   ,"P669,P831,P529,P560",3,no,"{""ref"": 3618, ""promo"": ""A""}"
764,O'Neil Smith,11-29-24,"04 May, 2024",83,"$102,801",Uk,oneil34@example.com,0406 313 959,$-19.81,E-mail,0,59.870119,109.499603,,"P807,P845",1,Y,"{""ref"": 3989, ""promo"": null}"
90,Sara Khan,04-27-22 00:28:45,12-25-24,unknown,"$63,007",Australia,sara20@example.com,6799813646,$161.16,,1,9999,9999,N/A,"P880,P238",5,N,"{""ref"": 9589, ""promo"": ""B""}"
159,O'Neil Brown,2025-06-16,never,42,"$35,540",france,oneil42@gmail.com,+44 0688 871898,$152.66,Phone,Y,27.255670,118.707049,<script>alert('x')</script>,P668,,,"{""ref"": 3641, ""promo"": ""A""}"
438,José D'Amico,"22 Sep, 2022",2024/02/28,unknown,"$40,189",Brasil,josé52@hotmail.com,607 001 4413 ext.123,$95.36,email,1,55.482338N,161.167689E,,"P997,",4,no,"{""ref"": 9871, ""promo"": ""A""}"
984,Sara García,Aug 13 2025,12-Jan-2025,68,$55k,AUS,sara79@company.co.uk,+44 8134 145244,$46.98,—,N,53.204108,-129.101920,Great service!,P784,1,,"{""ref"": 5543, ""promo"": ""A""}"
273,Bob Smith,2025/02/25,2024-10-07,48 yrs,"$61,900",Germany,bob15@gmail.com,+1-293-913-0448,$163.10,E-mail,Subscribed,-53.831936,12.897966,no comment,"P870,P141,P419,P999",1,N,"{""ref"": 2126, ""promo"": ""A""}"
399,Zoë O'Reilly,2023-06-03,Sep 26 2025,unknown,"$61,921",United States,zoë67@mail.org,741-168-0691,$102.01,,TRUE,79.510628,60.686153,Great service!,P643,4,Y,"{""ref"": 3870, ""promo"": null}"
740,élodie GARCÍA,06-Apr-2021,05/01/2025,49,"$64,887",Germany,élodie87@company.co.uk,050-953-0727,$112.09,email,FALSE,-67.617749,135.048103,   spaced out   ,"P161,P834,P668,P695",4,no,"{""ref"": 1374, ""promo"": ""B""}"
71,Diana Khan,09-Jun-2023,"09 Apr, 2024",40,$112k,USA,diana16 at company.co.uk,842 294 0572 ext.123,$39.52,E-mail,FALSE,31.053322,90.854831,   spaced out   ,P902,5,Y,"{""ref"": 9276, ""promo"": ""B""}"
700,Anne-Marie Khan,13-Apr-2024,2024-04-28,,"$41,617",AUS,annemarie77@gmail.com,(951) 490-9671,$-177.72,Email,Yes,34.623775,-96.000184,   spaced out   ,"P287,P379,P260,P774",3,,"{""ref"": 7456, ""promo"": null}"
793,Anne-Marie Chen,17/11/2024,Sep 22 2025,43,,AUS,annemarie25@mail.org,3689906574,$182.63,,TRUE,64.301569,95.274342,Loved it 😊,"P587,P859",5,yes,"{""ref"": 6792, ""promo"": ""B""}"
820,Alice O'Reilly,2022/09/18 00:28:45,12-22-23,31,"$40,449",United States,alice69@hotmail.com,+1-910-063-4741,$59.22,email,Y,-77.726408,-112.635263,   spaced out   ,"P996,P452,P567,P355",5,,"{""ref"": 4067, ""promo"": null}"
615,Mikhail Brown,2022-01-23 00:28:45,18-Nov-2024 00:28:45,unknown,"$102,602",AUS,mikhail86@mail.org,+44 3985 238182,$219.75,phone,,-24.947320,129.526083,,"P628,P121,P589,P855",2,yes,"{""ref"": 8481, ""promo"": ""B""}"
474,Mikhail Nguyen,May 26 2025,null,21,"$84,683",USA,mikhail35@gmail.com,3063236540,$113.92,E-mail,Y,37.389843,-157.606839,REF: 000123,"P785,P784,",2,yes,"{""ref"": 1119, ""promo"": ""C""}"
638,O'Neil Johnson,Sep 11 2023,08-May-2025,33,"$37,768",España,oneil79@mail.org,+44 2469 476293,$196.42,,Subscribed,-39.309112,166.809715,no comment,"P704,P568,P295,P544",1,Y,"{""ref"": 1064, ""promo"": ""B""}"
868,Zoë Johnson,20-Feb-2025,"25 Mar, 2025",31,"$108,086",Germany,zoë67@hotmail.com,408-337-8361,$58.03,,TRUE,-11.210972,-80.368512,Great service!,P592,1,Y,"{""ref"": 4054, ""promo"": ""B""}"
466,Bob Brown,25-Jun-2023,Jan 04 2024,26,"€62,546",Spain,bob1@hotmail.com,878-903-4502,$243.92,phone,,-27.342793,-46.173854,REF: 000123,P719,4,,"{""ref"": 6701, ""promo"": ""C""}"
843,Alice Nguyen,"01 Nov, 2024","29 Oct, 2024",19,"$63,944",DEU,alice10@example.com,+44 9190 487860,$32.21,phone,N,46.768259,-58.023546,REF: 000123,"P172,P283,P720",3,yes,"{""ref"": 5478, ""promo"": ""A""}"
531,Bob Smith,"22 Jan, 2022",,unknown,,España,bob30@gmail.com,437-539-1692,$85.06,,TRUE,40.220607,-176.740502,N/A,"P726,P494,P956,P671",,Y,"{""ref"": 5165, ""promo"": ""C""}"
193,O'Neil Lopez,03-30-23,06-Nov-2025,,"$72,681",Brasil,oneil79@example.com,319-036-8900,$205.33,,Y,21.350048,90.977990,   spaced out   ,"P716,P770,P350",1,,"{""ref"": 2258, ""promo"": ""A""}"
693,Bob D'Amico,16/02/2024,01-Jul-2025,,"€51,730",United Kingdom,bob14@hotmail.com,0440 894 374,$57.58,Phone,Y,30.828749,-82.568181,no comment,"P872,P715,P355,P108",N/A,yes,"{""ref"": 9320, ""promo"": ""A""}"
967,Diana Brown,2025-02-20,2025-07-28,,$72k,España,diana69@example.com,(577) 343-2823,$11.45,Phone,Subscribed,-71.661822,148.003381,Loved it 😊,"P499,P694,P931,P843",5,,"{""ref"": 1162, ""promo"": ""C""}"
348,Charlie O'Reilly,08-18-25 00:28:45,2025/03/12,3,"$70,913",Germany,charlie34@gmail.com,+44 2725 812259x99,$192.31,E-mail,1,-6.786799,-31.764405,<script>alert('x')</script>,"P597,P355",1,N,"{""ref"": 2633, ""promo"": ""B""}"
75,José Chen,Mar 17 2024,"12 Jul, 2025",,"$47,326",United Kingdom,josé70@company.co.uk,0442 788 165,$82.32,email,Subscribed,-74.729211,175.190248,<script>alert('x')</script>,"P679,P679",4,yes,"{""ref"": 1662, ""promo"": ""B""}"
627,Bob Chen,17-Sep-2023 00:28:45,2024/01/06,81,"$6,982",Spain,bob76@example.com,(959) 578-1273,$71.45,email,FALSE,-2.292236,-25.205323,Loved it 😊,"P970,P248",,,"{""ref"": 4418, ""promo"": null}"
706,Élodie García,Sep 24 2024,18-May-2025,unknown,"$18,285",Brasil,élodie19@hotmail.com,819-150-2374,$204.70,—,Yes,75.108252,-33.627407,<script>alert('x')</script>,P714,3,no,"{""ref"": 3139, ""promo"": null}"
717,,Dec 19 2024,12-06-24,unknown,"$68,450",france,@missing.com,527-505-6880,$23.44,Email,FALSE,-17.513330,62.102615,no comment,"P500,P292",5,N,"{""ref"": 9007, ""promo"": ""A""}"
85,Mikhail Nguyen,26-Jun-2022,Mar 02 2025,45,106904 USD,United States,mikhail3@hotmail.com,+44 0312 073564,$196.03,Email,0,9999,9999,<script>alert('x')</script>,P372,2,yes,"{""ref"": 7251, ""promo"": ""A""}"
523,Élodie Lopez,"02 Jan, 2021",null,,64420 USD,united states,élodie98@hotmail.com,0433 078 111,$76.27,Email,1,17.828026,44.513560,<script>alert('x')</script>,P374,3,yes,"{""ref"": 7928, ""promo"": null}"
712,Anne-Marie D'Amico,Aug 30 2025,30-Aug-2024,,"$82,035",Australia,annemarie38@gmail.com,0498 810 855,$177.69,—,FALSE,-68.720648,-179.988941,Great service!,P256,1,yes,"{""ref"": 1971, ""promo"": null}"
728,Zoë Brown,"18 Apr, 2025",2023/12/21,58,"$52,890",france,zoë56@mail.org,,$247.25,—,unsubscribed,-15.789649,156.502770,,"P759,P118,P855",no score,Y,"{""ref"": 6736, ""promo"": null}"
231,李 Smith,07-01-24,02-Sep-2024 00:28:45,unknown,"$89,020",Germany,李12@example.com,541-165-9726,$82.58,,0,84.567788,-16.635765,<script>alert('x')</script>,"P116,P214,P294",5,yes,"{""ref"": 9818, ""promo"": ""B""}"
143,Zoë Brown,2025-01-04,2025/11/29,35,"$32,336",Australia,zoë46@gmail.com,9500334234,$325.87,Email,Y,-77.926234,89.985769,no comment,P951,1,yes,"{""ref"": 4444, ""promo"": ""C""}"
418,José Johnson,2024-02-06,null,23,$103k,Spain,josé41@company.co.uk,630-944-2386,$298.50,phone,Yes,47.142326,120.113986,REF: 000123,P317,4,,"{""ref"": 2084, ""promo"": null}"
252,Diana Johnson,05-Feb-2022 00:28:45,never,unknown,25260 USD,france,diana94@hotmail.com,+1-767-620-9014,$-11.63,E-mail,N,14.431026,12.096917,,"P765,",4,,"{""ref"": 9004, ""promo"": ""B""}"
951,Zoë Nguyen,"22 May, 2023",Oct 19 2025,44,"$65,581",United States,zoë28@gmail.com,0459 512 920,$-19.38,—,Subscribed,8.177031,-131.970119,Loved it 😊,"P169,P208,P815",5,,"{""ref"": 9144, ""promo"": null}"
697,O'Neil Chen,25/07/2023,2024/11/02,unknown,"$91,971",USA,oneil95@gmail.com,+44 7906 674772,$43.81,Email,1,-88.910517,47.765405,Loved it 😊,"P352,P859,P579",N/A,,"{""ref"": 9949, ""promo"": null}"
802,Bob O'Reilly,02-Nov-2021,Dec 31 2024,,"$73,333",France,bob74@example.com,184-173-2652,$187.16,—,1,-71.027752,121.987390,no comment,"P937,P774",3,,"{""ref"": 7739, ""promo"": null}"
883,Alice O'Reilly,Oct 02 2023,never,46,"$64,871",USA,alice48@company.co.uk,959-099-4414,$38.42,phone,FALSE,14.709875,95.884997,<script>alert('x')</script>,"P527,P399,P888",4,no,"{""ref"": 7843, ""promo"": ""C""}"
180,Alice Brown,16/01/2022,2024/05/17,32,"$26,388",Spain,alice40@hotmail.com,+44 6945 919663,$46.51,email,Yes,-36.664538,-95.901210,REF: 000123,"P400,P718,P946,P998",1,Y,"{""ref"": 3947, ""promo"": ""C""}"
676,Mikhail BrownSr,17-Sep-2021,2024/07/04,48,"$101,237",United Kingdom,mikhail45@company.co.uk,0492 349 524,$205.65,—,FALSE,33.848200,-136.660472,<script>alert('x')</script>,"P296,P648,P656,P107",3,,"{""ref"": 3381, ""promo"": null}"
988,diana GARCÍA,"09 May, 2023",09/12/2024,54,"$72,520",United States,diana84@mail.org,,$49.72,email,Yes,31.372843,172.783961,,"P227,P365,P727,P986",5,yes,"{""ref"": 3118, ""promo"": null}"
485,Anne-Marie Johnson,19-Dec-2022,03-26-24,89,"$43,811",Australia,annemarie15@company.co.uk,0431 934 891,$179.54,phone,Subscribed,9999,9999,REF: 000123,"P293,P365,P230,P820",2,Y,"{""ref"": 7061, ""promo"": null}"
2,José O'Reilly,2024/06/04,27/03/2025,unknown,99480 USD,Australia,josé9@hotmail.com,767-242-3884,$181.39,email,Subscribed,-86.294791,169.167547,Great service!,P256,1,no,"{""ref"": 7252, ""promo"": null}"
915,Charlie Chen,24-Nov-2024,01-27-24 00:28:45,41,"$44,342",united states,charlie33@mail.org,3413503346 ext.123,$159.53,,0,-43.417366,-66.075433,REF: 000123,"P816,P422,P411,P825",4,N,"{""ref"": 3898, ""promo"": ""A""}"
999,Bob Brown,14-May-2021,22/08/2025,40 yrs,"$80,790",España,bob47@company.co.uk,6253671171,$136.76,,1,77.177416,-1.172366,,"P489,P452,P983",1,Y,"{""ref"": 3137, ""promo"": ""B""}"
110,Mikhail Brown,2025-03-17,Aug 20 2024,unknown,"$38,109",Brasil,mikhail36@gmail.com,(693) 929-0600,$9.38,,FALSE,26.265103,25.480190,no comment,"P607,P346,P185,P671",2,N,"{""ref"": 6872, ""promo"": ""C""}"
161,Charlie Brown,"10 Oct, 2025",2024-10-12,unknown,$28k,AUS,charlie29@company.co.uk,0449 718 594,$70.01,,Y,-60.068994,85.692102,N/A,"P706,P230,P365,P109",2,no,"{""ref"": 5380, ""promo"": ""A""}"
853,李 Brown,26-Oct-2025,2024-10-21,38,,Spain,李85@hotmail.com,(394) 534-9732,$195.97,—,N,4.508881,74.620408,Great service!,"P325,P283,P913",3,,"{""ref"": 9958, ""promo"": ""A""}"
829,Diana D'AmicoSr,2024-11-13,2024-09-27,unknown,"$10,787",Uk,diana95@hotmail.com,+1-462-922-2283,$172.40,—,Y,26.196184,-123.921626,Loved it 😊,"P715,P128,P494",3,Y,"{""ref"": 2571, ""promo"": ""C""}"
516,Zoë Smith,"20 Mar, 2022",null,unknown,"$46,604",France,zoë27@example.com,0830697899,$-16.59,E-mail,unsubscribed,33.379899,-60.315783,N/A,"P181,P366,P496,P592",5,,"{""ref"": 7846, ""promo"": null}"
410,mikhail KHAN,2024/04/26,"16 Apr, 2025 00:28:45",51,"$92,757",AUS,mikhail22@mail.org,0470 566 036,$231.65,Email,FALSE,-154.183720,-28.691250,,"P875,P531",3,Y,"{""ref"": 6996, ""promo"": ""C""}"
922,Mikhail Chen,2025/01/07,08/02/2025 00:28:45,40,"$44,728",france,mikhail77@gmail.com,4987493203,$160.36,,Subscribed,-20.787154,-55.094778,Loved it 😊,"P475,P481,P855,P911",3,no,"{""ref"": 7332, ""promo"": ""C""}"
173,Bob Brown,"10 May, 2025",11-Apr-2024,,"$77,037",USA,bob65@mail.org,(725) 459-6063,$122.27,,No,-32.561915,118.409571,<script>alert('x')</script>,"P660,P988,P916",no score,N,"{""ref"": 5843, ""promo"": ""B""}"
129,José Lopez,Sep 30 2023,"20 Nov, 2024",81,"$38,597",united states,josé56@gmail.com,438-649-0810,$125.73,E-mail,0,47.242563,135.635629,no comment,P216,4,Y,"{""ref"": 2364, ""promo"": null}"
657,Alice Lopez,2021/09/24,Mar 09 2024,73,"$25,072",United States,alice29@company.co.uk,+44 1595 285994,$73.31,,unsubscribed,-52.369313,-149.512197,Loved it 😊,P448,5,,"{""ref"": 9759, ""promo"": ""B""}"
601,Alice Brown,23/12/2021,never,unknown,"€39,892",Germany,alice62@company.co.uk,061-092-2168,$191.63,,No,89.502822,-169.190638,,"P954,P258,",5,N,"{""ref"": 8265, ""promo"": ""C""}"
797,Alice García,Nov 02 2024,17/08/2025,57,"$28,553",España,alice28@gmail.com,5579990072,$178.51,,Y,80.234946,-67.348963,Great service!,"P756,P314,P529,P456",1,,"{""ref"": 7066, ""promo"": ""A""}"
170,O'Neil Brown,December 07 2021,31/01/2024,,"$73,994",Australia,oneil55@company.co.uk,(236) 687-8878,$206.46,phone,No,34.609782,125.710435,Great service!,"P971,P117",1,Y,"{""ref"": 6723, ""promo"": ""C""}"
505,Zoë O'Reilly,2023-06-07,2024-12-01,43,"$72,443",Uk,zoë19@hotmail.com,+44 0606 943069,$173.27,,0,-40.667114,110.545525,REF: 000123,P239,1,Y,"{""ref"": 7267, ""promo"": ""C""}"
224,José Lopez,09-Aug-2021,29/06/2025,,"$29,355",United Kingdom,josé35@hotmail.com,716-073-6077,$2.85,Phone,Y,87.776921,-165.560691,no comment,"P874,P314",3,no,"{""ref"": 4129, ""promo"": ""B""}"
472,O'Neil Brown,2024-12-16,01-Aug-2025,83,,Germany,oneil89@mail.org,0454 585 835,$139.72,Phone,Y,56.002279,48.943695,REF: 000123,"P718,P747",3,Y,"{""ref"": 8175, ""promo"": ""C""}"
849,José Chen,11-04-24,07/03/2024,46,"$77,763",DEU,josé24@hotmail.com,(171) 907-0677,$154.35,Phone,N,-18.890399,-161.545155,N/A,"P420,P349,P666",3,yes,"{""ref"": 1132, ""promo"": ""B""}"
78,Mikhail D'Amico,2025/09/05,11-07-24,,"$59,524",United Kingdom,,3565126944,$39.80,,N,-87.956344,-11.282169,,"P479,P672",3,,"{""ref"": 7522, ""promo"": ""B""}"
609,Mikhail Chen,16-Nov-2025,09-09-24,39,"$38,789",USA,mikhail28@example.com,1157509272,$165.85,,unsubscribed,54.684880,-130.626544,   spaced out   ,"P759,P460,P527,P290",1,no,"{""ref"": 9779, ""promo"": null}"
890,Mikhail O'Reilly,18-May-2024 00:28:45,02-Feb-2024,unknown,"€81,489",DEU,mikhail44@company.co.uk,+1-733-358-1368,$126.38,email,unsubscribed,-20.164904,118.643699,,"P666,P476,P394,P513",1,,"{""ref"": 1877, ""promo"": null}"
385,José García,2022/08/19,May 31 2025,unknown,"$83,821",Brasil,josé84@company.co.uk,+44 2042 985144,$248.98,email,No,16.505489,72.948158,Great service!,"P698,P977",4,,"{""ref"": 1227, ""promo"": ""A""}"
725,Anne-Marie Nguyen,22-Feb-2024,06/08/2025,62,$21k,France,annemarie57@gmail.com,4190669545,$247.19,phone,1,50.747590,-24.331955,no comment,P604,4,Y,"{""ref"": 4379, ""promo"": ""A""}"
928,Alice Smith,2022/06/16 00:28:45,29/04/2024,34,"$78,987",Brazil,alice40@example.com,0495 176 993,$96.66,—,unsubscribed,83.992000,-20.361923,,P457,3,,"{""ref"": 2067, ""promo"": ""A""}"
667,李 Chen,Mar 04 2023,June 17 2024,,"€51,678",Spain,李99@mail.org,+44 3523 561188,$112.53,Email,,-59.723342,136.558878,   spaced out   ,"P242,P777,P168,P675",1,,"{""ref"": 2687, ""promo"": ""A""}"
176,Mikhail Khan,2021/04/21,20/08/2024,68,,Brasil,mikhail17@company.co.uk,3682963533,$135.72,Email,1,-32.624549,45.320896,no comment,"P764,P566,P523,P520",3,Y,"{""ref"": 3880, ""promo"": null}"
750,Anne-Marie Lopez,27-Feb-2022,never,27,,Brazil,annemarie20@example.com,+44 2063 703559,$19.59,,TRUE,-80.792963,-36.794361,N/A,"P255,P686,P515,P996",2,no,"{""ref"": 1890, ""promo"": ""B""}"
920,Bob O'Reilly,"28 Sep, 2025",never,unknown,"$59,860",Brasil,bob28@gmail.com,+1-471-897-6217,$214.28,E-mail,Y,18.584176,-98.186021,<script>alert('x')</script>,P135,3,,"{""ref"": 3185, ""promo"": ""A""}"
430,Diana Smith,01-07-21,01-11-24,,"$55,066",france,diana3@gmail.com,822-224-0053,$107.90,—,TRUE,63.713154,-21.906066,Great service!,P779,1,N,"{""ref"": 5194, ""promo"": ""C""}"
